id_zadania;id_uczestnika;id_jezyka;czas_zgloszenia;punktacja;status
5;90;9;27.11.2021 11:15;0;WA
6;17;3;27.11.2021 09:30;40;AC
5;39;1;27.11.2021 11:37;40;AC
7;69;1;27.11.2021 11:38;100;AC
8;77;8;27.11.2021 10:39;0;WA
8;69;1;27.11.2021 09:42;40;AC
9;34;4;27.11.2021 11:17;100;AC
4;60;1;27.11.2021 11:45;80;AC
6;11;1;27.11.2021 09:52;0;WA
9;92;1;27.11.2021 10:16;0;RE
1;59;6;27.11.2021 09:15;50;AC
1;90;1;27.11.2021 10:31;0;WA
9;86;5;27.11.2021 09:40;0;RE
7;19;2;27.11.2021 11:30;0;WA
4;46;2;27.11.2021 10:19;100;AC
9;93;5;27.11.2021 11:18;0;RE
10;7;2;27.11.2021 11:50;0;RE
8;3;1;27.11.2021 09:47;40;AC
6;79;7;27.11.2021 09:31;100;AC
7;4;9;27.11.2021 09:23;0;WA
1;15;1;27.11.2021 11:43;0;WA
4;93;6;27.11.2021 09:18;50;AC
1;43;2;27.11.2021 11:44;0;WA
4;73;2;27.11.2021 10:30;0;RE
3;80;1;27.11.2021 11:51;60;AC
4;53;3;27.11.2021 10:51;0;WA
3;46;2;27.11.2021 09:56;0;WA
7;59;1;27.11.2021 09:46;50;AC
7;87;4;27.11.2021 10:41;90;AC
1;30;1;27.11.2021 09:57;40;AC
6;93;7;27.11.2021 10:58;100;AC
9;42;1;27.11.2021 10:49;60;AC
2;78;5;27.11.2021 11:29;100;AC
10;48;1;27.11.2021 10:19;20;AC
2;52;2;27.11.2021 11:38;50;AC
3;100;1;27.11.2021 09:17;80;AC
4;46;1;27.11.2021 10:47;40;AC
5;70;1;27.11.2021 10:14;80;AC
9;24;2;27.11.2021 09:19;40;AC
7;9;6;27.11.2021 11:10;0;WA
3;89;7;27.11.2021 11:18;0;WA
3;9;3;27.11.2021 10:15;40;AC
7;9;1;27.11.2021 09:21;0;WA
6;71;1;27.11.2021 11:53;0;RE
7;3;1;27.11.2021 09:32;50;AC
7;77;8;27.11.2021 09:24;40;AC
10;31;2;27.11.2021 11:30;100;AC
7;81;2;27.11.2021 09:58;100;AC
7;20;1;27.11.2021 10:54;50;AC
3;83;1;27.11.2021 10:10;40;AC
8;60;1;27.11.2021 11:55;40;AC
9;21;1;27.11.2021 10:26;100;AC
9;24;5;27.11.2021 10:46;40;AC
2;2;1;27.11.2021 09:56;0;RE
10;51;10;27.11.2021 11:59;40;AC
2;69;1;27.11.2021 10:24;40;AC
9;12;2;27.11.2021 11:54;0;WA
5;82;3;27.11.2021 09:58;0;WA
4;74;2;27.11.2021 11:56;0;WA
4;15;1;27.11.2021 11:37;0;WA
3;11;9;27.11.2021 09:47;50;AC
4;78;2;27.11.2021 11:35;0;RE
4;43;2;27.11.2021 09:30;0;WA
8;24;1;27.11.2021 09:45;0;WA
1;54;1;27.11.2021 09:54;40;AC
4;97;2;27.11.2021 09:37;0;WA
9;49;1;27.11.2021 11:52;0;RE
1;68;1;27.11.2021 10:33;0;RE
4;49;1;27.11.2021 09:43;40;AC
10;10;2;27.11.2021 10:32;0;WA
10;19;1;27.11.2021 09:16;0;WA
9;43;1;27.11.2021 11:27;0;CE
10;74;3;27.11.2021 11:55;40;AC
10;12;2;27.11.2021 11:18;100;AC
9;84;2;27.11.2021 09:59;0;WA
10;51;1;27.11.2021 11:27;0;WA
4;42;1;27.11.2021 09:48;0;WA
8;34;9;27.11.2021 11:28;40;AC
1;25;2;27.11.2021 09:12;0;RE
10;81;1;27.11.2021 09:54;60;AC
4;52;1;27.11.2021 11:27;0;RE
5;9;1;27.11.2021 10:44;0;WA
8;58;7;27.11.2021 09:20;90;AC
9;11;2;27.11.2021 10:18;40;AC
7;48;1;27.11.2021 10:46;90;AC
5;97;1;27.11.2021 11:54;100;AC
7;93;8;27.11.2021 10:16;100;AC
3;34;1;27.11.2021 10:55;0;RE
9;3;1;27.11.2021 11:49;0;WA
2;5;3;27.11.2021 10:17;100;AC
7;77;1;27.11.2021 09:46;10;AC
3;38;1;27.11.2021 11:13;0;RE
3;61;2;27.11.2021 10:34;40;AC
1;51;1;27.11.2021 09:50;0;WA
9;46;6;27.11.2021 11:15;50;AC
6;76;1;27.11.2021 10:10;80;AC
8;89;1;27.11.2021 09:14;100;AC
3;81;4;27.11.2021 10:30;90;AC
3;24;9;27.11.2021 09:47;40;AC
10;84;1;27.11.2021 10:44;50;AC
2;19;9;27.11.2021 10:26;10;AC
9;39;2;27.11.2021 10:51;0;WA
7;91;1;27.11.2021 09:26;90;AC
9;5;1;27.11.2021 11:31;50;AC
8;92;10;27.11.2021 11:16;100;AC
2;53;9;27.11.2021 10:33;70;AC
3;77;2;27.11.2021 10:29;0;WA
5;16;6;27.11.2021 11:31;100;AC
10;25;2;27.11.2021 10:42;60;AC
8;48;2;27.11.2021 10:44;0;WA
9;81;2;27.11.2021 09:16;0;WA
9;76;1;27.11.2021 10:27;0;RE
5;53;2;27.11.2021 10:48;100;AC
10;49;2;27.11.2021 11:29;0;RE
2;31;5;27.11.2021 10:44;100;AC
1;35;5;27.11.2021 09:56;0;WA
5;97;1;27.11.2021 11:52;80;AC
6;50;1;27.11.2021 10:38;0;WA
8;59;1;27.11.2021 11:11;0;CE
6;66;2;27.11.2021 10:13;0;WA
2;30;1;27.11.2021 10:42;50;AC
7;78;6;27.11.2021 09:34;100;AC
6;7;10;27.11.2021 09:24;0;WA
8;90;9;27.11.2021 11:19;100;AC
5;44;1;27.11.2021 09:13;0;CE
8;28;2;27.11.2021 09:35;80;AC
8;53;9;27.11.2021 09:49;0;RE
4;68;1;27.11.2021 11:39;0;WA
2;54;7;27.11.2021 11:17;0;WA
6;86;6;27.11.2021 10:28;0;RE
3;1;1;27.11.2021 11:26;40;AC
1;1;6;27.11.2021 10:13;0;WA
1;39;1;27.11.2021 10:40;60;AC
7;70;1;27.11.2021 09:46;100;AC
4;18;1;27.11.2021 11:35;100;AC
7;7;1;27.11.2021 09:47;0;CE
9;29;7;27.11.2021 09:21;40;AC
7;43;1;27.11.2021 09:14;40;AC
5;79;2;27.11.2021 09:16;0;WA
2;99;1;27.11.2021 10:15;0;RE
3;48;8;27.11.2021 11:18;50;AC
2;30;1;27.11.2021 09:12;0;WA
3;89;1;27.11.2021 09:50;40;AC
9;19;9;27.11.2021 09:25;0;WA
1;71;6;27.11.2021 09:52;0;WA
8;34;1;27.11.2021 10:57;0;RE
4;7;8;27.11.2021 10:16;0;RE
9;42;5;27.11.2021 10:44;40;AC
5;67;2;27.11.2021 09:21;0;WA
6;83;1;27.11.2021 10:10;0;WA
3;48;2;27.11.2021 09:39;0;RE
1;6;2;27.11.2021 09:41;100;AC
6;77;7;27.11.2021 10:33;0;WA
1;13;1;27.11.2021 11:58;40;AC
8;33;2;27.11.2021 09:11;100;AC
4;30;1;27.11.2021 09:58;100;AC
2;92;3;27.11.2021 11:24;50;AC
1;77;4;27.11.2021 09:15;0;WA
10;50;2;27.11.2021 10:54;100;AC
4;40;4;27.11.2021 11:48;40;AC
7;67;1;27.11.2021 10:13;40;AC
6;47;1;27.11.2021 10:41;0;WA
6;19;5;27.11.2021 10:46;100;AC
6;55;1;27.11.2021 09:17;40;AC
7;76;1;27.11.2021 11:25;40;AC
6;91;9;27.11.2021 10:40;0;WA
3;35;1;27.11.2021 10:21;40;AC
3;7;1;27.11.2021 09:26;0;WA
9;37;1;27.11.2021 09:12;0;RE
8;88;8;27.11.2021 11:46;0;CE
1;89;10;27.11.2021 11:50;100;AC
6;71;1;27.11.2021 11:48;40;AC
10;43;5;27.11.2021 09:32;100;AC
6;75;1;27.11.2021 11:45;100;AC
4;46;7;27.11.2021 10:41;80;AC
8;16;2;27.11.2021 10:34;50;AC
1;57;7;27.11.2021 10:18;40;AC
8;77;1;27.11.2021 10:13;0;RE
8;44;1;27.11.2021 09:41;30;AC
1;77;2;27.11.2021 11:27;40;AC
6;39;1;27.11.2021 09:35;40;AC
2;87;1;27.11.2021 11:20;0;RE
3;62;2;27.11.2021 10:27;60;AC
3;45;2;27.11.2021 10:58;0;WA
6;51;10;27.11.2021 11:12;0;RE
3;64;1;27.11.2021 09:34;80;AC
10;31;1;27.11.2021 09:50;60;AC
4;29;4;27.11.2021 09:10;40;AC
6;39;2;27.11.2021 11:22;0;WA
8;20;5;27.11.2021 10:40;0;WA
8;70;1;27.11.2021 10:49;0;RE
7;57;2;27.11.2021 10:35;0;RE
8;52;9;27.11.2021 09:48;0;WA
4;84;2;27.11.2021 09:11;0;RE
3;82;1;27.11.2021 09:15;0;WA
4;40;1;27.11.2021 09:14;0;WA
6;96;2;27.11.2021 10:48;40;AC
3;9;1;27.11.2021 11:59;0;WA
8;53;1;27.11.2021 09:10;0;CE
2;35;2;27.11.2021 11:24;40;AC
1;100;1;27.11.2021 09:21;70;AC
7;10;1;27.11.2021 09:10;0;RE
8;87;1;27.11.2021 10:59;100;AC
2;48;6;27.11.2021 10:12;0;WA
2;96;1;27.11.2021 10:50;0;RE
4;79;1;27.11.2021 09:40;40;AC
5;93;1;27.11.2021 11:28;0;WA
2;30;2;27.11.2021 09:12;100;AC
2;28;1;27.11.2021 11:10;0;WA
7;6;2;27.11.2021 09:44;0;WA
2;71;1;27.11.2021 11:53;50;AC
8;71;1;27.11.2021 10:23;40;AC
6;18;1;27.11.2021 11:23;70;AC
3;100;2;27.11.2021 11:50;0;WA
1;51;2;27.11.2021 10:18;0;WA
2;76;2;27.11.2021 09:10;40;AC
9;69;1;27.11.2021 11:16;100;AC
2;35;6;27.11.2021 11:34;40;AC
8;28;2;27.11.2021 11:55;0;RE
9;78;1;27.11.2021 09:36;100;AC
1;100;1;27.11.2021 10:49;0;WA
2;20;6;27.11.2021 10:12;0;RE
4;17;2;27.11.2021 09:15;0;WA
2;96;1;27.11.2021 09:45;0;RE
9;73;1;27.11.2021 09:27;0;WA
3;84;1;27.11.2021 11:42;0;RE
7;43;1;27.11.2021 10:25;0;RE
8;57;9;27.11.2021 09:53;90;AC
5;28;2;27.11.2021 11:19;40;AC
1;92;1;27.11.2021 10:11;100;AC
2;86;1;27.11.2021 10:30;50;AC
3;69;1;27.11.2021 11:23;0;WA
10;3;6;27.11.2021 09:16;40;AC
3;87;2;27.11.2021 11:27;50;AC
10;24;1;27.11.2021 09:57;40;AC
8;67;3;27.11.2021 09:38;0;CE
6;31;1;27.11.2021 09:44;0;WA
10;18;1;27.11.2021 09:51;0;RE
9;100;1;27.11.2021 11:11;30;AC
9;38;1;27.11.2021 11:27;70;AC
2;50;4;27.11.2021 10:39;0;RE
3;25;5;27.11.2021 10:51;0;WA
9;12;1;27.11.2021 09:41;50;AC
7;61;1;27.11.2021 10:22;0;WA
4;61;2;27.11.2021 10:55;50;AC
3;29;6;27.11.2021 10:16;80;AC
9;96;1;27.11.2021 11:55;0;WA
6;94;1;27.11.2021 11:33;40;AC
8;86;2;27.11.2021 09:26;90;AC
8;87;1;27.11.2021 11:40;40;AC
9;93;1;27.11.2021 10:38;100;AC
9;29;2;27.11.2021 09:28;0;RE
9;25;9;27.11.2021 10:42;100;AC
5;25;1;27.11.2021 11:44;0;WA
5;55;8;27.11.2021 11:58;50;AC
7;81;8;27.11.2021 11:42;90;AC
9;48;3;27.11.2021 09:20;90;AC
6;7;2;27.11.2021 10:44;50;AC
9;23;3;27.11.2021 11:13;50;AC
5;82;9;27.11.2021 10:13;40;AC
8;62;1;27.11.2021 10:45;0;WA
2;39;1;27.11.2021 09:22;50;AC
2;84;1;27.11.2021 10:26;40;AC
1;79;2;27.11.2021 09:49;0;CE
9;69;1;27.11.2021 10:39;0;RE
1;77;1;27.11.2021 11:40;100;AC
10;73;1;27.11.2021 11:55;100;AC
2;35;4;27.11.2021 11:45;70;AC
4;77;1;27.11.2021 11:55;90;AC
9;73;1;27.11.2021 11:23;0;WA
7;87;2;27.11.2021 11:53;40;AC
7;33;1;27.11.2021 11:40;0;RE
4;63;5;27.11.2021 09:37;40;AC
10;44;2;27.11.2021 10:37;100;AC
4;45;2;27.11.2021 10:43;60;AC
8;26;3;27.11.2021 09:26;0;WA
1;75;5;27.11.2021 10:48;100;AC
9;95;1;27.11.2021 11:55;0;WA
8;22;1;27.11.2021 11:23;0;RE
4;90;1;27.11.2021 09:26;50;AC
5;45;1;27.11.2021 09:25;0;WA
3;87;2;27.11.2021 11:34;0;WA
4;27;1;27.11.2021 10:21;60;AC
8;20;1;27.11.2021 09:23;100;AC
10;31;2;27.11.2021 11:31;0;RE
1;65;2;27.11.2021 11:53;70;AC
6;86;8;27.11.2021 10:51;50;AC
1;9;1;27.11.2021 09:32;10;AC
2;20;2;27.11.2021 09:25;50;AC
7;51;8;27.11.2021 10:33;0;WA
2;15;2;27.11.2021 10:22;100;AC
7;50;1;27.11.2021 11:46;0;RE
4;77;2;27.11.2021 09:51;0;WA
5;48;1;27.11.2021 10:58;0;WA
9;22;8;27.11.2021 11:55;100;AC
2;95;7;27.11.2021 10:20;100;AC
5;4;1;27.11.2021 09:13;100;AC
10;77;2;27.11.2021 09:39;30;AC
6;25;1;27.11.2021 09:48;10;AC
9;45;4;27.11.2021 11:55;40;AC
2;5;1;27.11.2021 09:59;30;AC
10;51;2;27.11.2021 10:31;100;AC
1;62;2;27.11.2021 10:44;0;WA
4;94;2;27.11.2021 09:13;0;WA
5;97;1;27.11.2021 11:12;80;AC
9;3;1;27.11.2021 11:28;0;WA
1;100;7;27.11.2021 10:50;100;AC
10;44;8;27.11.2021 11:14;0;RE
5;86;5;27.11.2021 11:32;0;RE
8;50;2;27.11.2021 11:53;100;AC
1;60;2;27.11.2021 09:28;0;RE
4;29;2;27.11.2021 09:22;0;WA
10;95;7;27.11.2021 09:23;0;WA
10;15;1;27.11.2021 10:38;100;AC
4;50;6;27.11.2021 11:58;0;WA
10;19;2;27.11.2021 10:46;0;WA
4;38;1;27.11.2021 09:31;0;RE
5;5;4;27.11.2021 10:43;0;RE
1;42;3;27.11.2021 09:22;70;AC
5;55;1;27.11.2021 11:49;0;WA
3;11;1;27.11.2021 11:32;0;WA
8;4;4;27.11.2021 09:11;100;AC
9;28;5;27.11.2021 10:18;0;WA
7;31;1;27.11.2021 11:12;50;AC
6;96;2;27.11.2021 09:39;0;WA
2;69;1;27.11.2021 10:20;0;RE
3;68;1;27.11.2021 09:26;40;AC
3;44;8;27.11.2021 09:38;0;WA
10;45;1;27.11.2021 11:28;100;AC
8;65;1;27.11.2021 09:26;100;AC
1;44;9;27.11.2021 11:45;0;WA
3;69;9;27.11.2021 10:23;0;WA
7;52;1;27.11.2021 11:13;40;AC
5;54;9;27.11.2021 09:23;40;AC
2;55;10;27.11.2021 11:43;0;WA
10;38;4;27.11.2021 09:17;100;AC
2;34;1;27.11.2021 10:47;0;RE
5;11;6;27.11.2021 10:50;40;AC
4;38;1;27.11.2021 10:37;40;AC
6;92;1;27.11.2021 10:43;0;WA
7;30;1;27.11.2021 09:12;0;WA
5;17;1;27.11.2021 10:58;0;WA
6;71;9;27.11.2021 11:16;100;AC
10;55;6;27.11.2021 09:51;0;RE
9;32;2;27.11.2021 11:41;0;WA
5;55;1;27.11.2021 10:29;70;AC
7;75;10;27.11.2021 11:58;0;WA
5;77;6;27.11.2021 09:24;40;AC
2;30;6;27.11.2021 09:18;0;RE
2;18;1;27.11.2021 10:50;0;WA
7;88;2;27.11.2021 09:24;40;AC
4;78;4;27.11.2021 09:21;50;AC
8;42;2;27.11.2021 09:16;0;CE
2;24;6;27.11.2021 09:44;40;AC
4;58;1;27.11.2021 09:45;40;AC
3;27;7;27.11.2021 11:10;0;WA
9;90;2;27.11.2021 11:26;100;AC
8;53;2;27.11.2021 10:24;0;WA
9;44;5;27.11.2021 10:14;0;RE
9;92;3;27.11.2021 11:29;0;RE
1;77;6;27.11.2021 09:14;0;WA
10;52;1;27.11.2021 10:42;0;WA
8;15;1;27.11.2021 10:29;0;RE
1;83;1;27.11.2021 11:12;80;AC
3;11;1;27.11.2021 10:30;0;WA
3;86;1;27.11.2021 11:13;40;AC
1;54;1;27.11.2021 11:56;0;RE
1;94;5;27.11.2021 09:40;0;WA
5;49;2;27.11.2021 09:32;80;AC
2;5;1;27.11.2021 11:29;0;WA
4;17;2;27.11.2021 10:26;100;AC
8;77;1;27.11.2021 11:46;80;AC
10;32;5;27.11.2021 09:39;40;AC
6;87;1;27.11.2021 09:41;60;AC
6;46;6;27.11.2021 09:35;0;WA
5;99;4;27.11.2021 10:54;90;AC
4;55;1;27.11.2021 10:56;0;WA
8;3;2;27.11.2021 11:30;40;AC
3;86;1;27.11.2021 09:10;40;AC
4;49;6;27.11.2021 09:21;50;AC
2;74;1;27.11.2021 10:57;0;CE
1;23;1;27.11.2021 10:28;50;AC
1;5;1;27.11.2021 09:13;50;AC
4;31;1;27.11.2021 09:45;0;RE
3;51;6;27.11.2021 11:23;0;WA
8;50;1;27.11.2021 09:25;0;WA
3;97;1;27.11.2021 11:59;100;AC
10;38;7;27.11.2021 09:34;40;AC
4;29;1;27.11.2021 10:43;0;WA
10;45;1;27.11.2021 10:26;0;WA
2;53;6;27.11.2021 10:57;90;AC
8;9;4;27.11.2021 09:14;0;WA
8;78;1;27.11.2021 11:35;0;WA
3;59;1;27.11.2021 09:11;10;AC
7;63;2;27.11.2021 09:17;0;WA
3;97;1;27.11.2021 10:48;40;AC
6;94;1;27.11.2021 09:45;100;AC
5;17;1;27.11.2021 11:35;40;AC
9;86;1;27.11.2021 10:20;100;AC
4;92;3;27.11.2021 10:35;50;AC
7;21;1;27.11.2021 09:34;0;WA
5;36;1;27.11.2021 09:24;0;WA
5;90;9;27.11.2021 10:56;100;AC
7;16;3;27.11.2021 10:43;40;AC
3;69;3;27.11.2021 09:38;40;AC
3;95;1;27.11.2021 09:50;100;AC
6;78;2;27.11.2021 10:51;40;AC
9;16;2;27.11.2021 10:26;0;WA
3;69;6;27.11.2021 11:18;50;AC
5;60;8;27.11.2021 10:54;100;AC
5;80;1;27.11.2021 11:12;0;RE
8;63;3;27.11.2021 11:13;0;WA
6;45;2;27.11.2021 09:56;0;RE
5;31;8;27.11.2021 10:38;0;WA
7;89;2;27.11.2021 10:47;100;AC
10;34;1;27.11.2021 09:52;0;WA
4;29;2;27.11.2021 09:28;0;WA
8;12;1;27.11.2021 10:37;0;RE
4;32;1;27.11.2021 11:24;0;WA
5;33;1;27.11.2021 10:43;0;WA
9;9;1;27.11.2021 10:25;0;RE
5;31;1;27.11.2021 11:56;0;RE
9;7;1;27.11.2021 09:20;0;WA
3;29;1;27.11.2021 11:31;40;AC
1;22;1;27.11.2021 10:35;10;AC
8;53;2;27.11.2021 11:14;50;AC
8;19;1;27.11.2021 09:29;40;AC
3;9;1;27.11.2021 10:42;0;RE
1;53;2;27.11.2021 10:52;100;AC
3;35;2;27.11.2021 11:14;100;AC
10;17;6;27.11.2021 11:31;100;AC
5;8;3;27.11.2021 10:15;0;RE
8;1;8;27.11.2021 09:53;100;AC
9;35;1;27.11.2021 09:41;40;AC
6;12;8;27.11.2021 11:58;40;AC
3;94;8;27.11.2021 11:10;80;AC
2;26;2;27.11.2021 09:48;90;AC
8;48;2;27.11.2021 10:41;0;CE
4;20;1;27.11.2021 11:59;0;CE
2;53;1;27.11.2021 11:17;50;AC
7;46;5;27.11.2021 11:37;40;AC
1;24;9;27.11.2021 11:25;100;AC
8;75;8;27.11.2021 10:54;0;RE
1;6;1;27.11.2021 10:21;0;WA
5;13;2;27.11.2021 09:26;0;WA
1;22;1;27.11.2021 11:19;0;WA
1;13;2;27.11.2021 09:48;10;AC
1;61;1;27.11.2021 11:38;40;AC
4;84;10;27.11.2021 11:13;0;WA
4;43;1;27.11.2021 10:47;0;WA
1;58;1;27.11.2021 09:12;60;AC
8;57;1;27.11.2021 10:25;0;CE
10;40;1;27.11.2021 10:13;0;RE
5;44;2;27.11.2021 09:38;70;AC
9;18;1;27.11.2021 09:54;0;WA
6;96;1;27.11.2021 10:17;0;WA
4;52;1;27.11.2021 11:17;40;AC
6;8;2;27.11.2021 10:52;40;AC
10;38;5;27.11.2021 09:55;90;AC
7;75;2;27.11.2021 10:52;40;AC
6;80;1;27.11.2021 10:46;0;RE
6;50;1;27.11.2021 11:30;0;RE
4;2;2;27.11.2021 10:13;100;AC
4;22;2;27.11.2021 10:14;0;RE
1;44;1;27.11.2021 10:36;0;RE
1;44;1;27.11.2021 10:37;100;AC
